名称,面积(㎡),小区,总价(万),单价(元/㎡)
"天通中苑二区 经典东向开间,不临街,诚意出售",75.47,天通中苑,238.0,31536.0
天通苑中苑 3室1厅 南 北,147.86,天通中苑,518.0,35034.0
天通西苑二区 3室1厅 南 北,176.33,天通苑西二区,435.0,24670.0
北七家 · 燕城苑小区 · 3室 · 2厅,107.1,燕城苑小区,255.0,23810.0
天通苑三区 精装 商五唯一 电梯高楼层3居室,162.02,天通苑本三区,480.0,29626.0
天通苑东二区南北通透大两居 中楼层采光好 商满五一套 近地铁,112.52,天通苑东二区,458.0,40704.0
天通苑东一区·新上·塔楼正规4室·2厅·观景房·视野非常好,178.15,天通苑东一区,580.0,32557.0
"一层下跃,别墅体验 联系维护人,采光佳",162.24,天通中苑,568.0,35010.0
"新上天通苑西三区,大户型四居室 商五一套 中楼层单价低",227.72,天通苑西三区,578.0,25382.0
此房商品房满五年唯一 中间楼层 视野开阔 采光好,57.71,天通公园里,235.0,40721.0
天通苑东二区 4室3厅 南 北,230.5,天通苑东二区,490.0,21259.0
天通苑·天通苑中苑·3室·2厅,154.95,天通中苑,499.0,32204.0
天通西苑一区 4室3厅 南 北,262.19,天通苑西一区,778.0,29674.0
"天通苑东一区,南北三居室,商品房满五年",129.85,天通苑东一区,417.0,32114.0
天通苑四区 2室1厅 南 北,87.51,天通苑本四区,319.0,36453.0
天通苑北二区电梯五层南北通透两居室!商五一!诚意出售!,124.1,天通苑北二区,425.0,34247.0
天通苑东一区 3室2厅 南 北,160.12,天通苑东一区,400.0,24982.0
天通苑六区 3室1厅 南 北,121.46,天通苑本六区,450.0,37050.0
天通苑二区 2室1厅 南 北,105.28,天通苑本二区,345.0,32770.0
商品房满五唯一只有契税 电梯板楼南北通透 全天采光,148.45,天通苑西三区,455.0,30651.0
"天通苑东一区,一层临街商铺,满五年唯一,带商补协议,双地铁",87.2,天通苑东一区,329.0,37729.0
天通苑·天通苑中苑·3室·1厅,203.52,天通中苑,698.0,34296.0
"南北通透3居室,商品房满4年网签价格378万",131.08,天通苑本三区,280.0,21362.0
天通西苑三区 南北通透 格局好,164.06,天通苑西三区,458.0,27917.0
天通西苑三区 次顶层大三居!西南向落地窗!观景房!,192.7,天通苑西三区,450.0,23353.0
太平家园 2室1厅 南 北,71.0,太平家园,289.0,40705.0
天通苑北三区 2室1厅 南 北,111.77,天通苑北三区,390.0,34894.0
燕城苑北区 2室1厅 南 北,85.26,燕城苑小区,240.0,28150.0
天通苑三区 3室1厅 东 南,165.96,天通苑本三区,470.0,28321.0
"低首付,全南向,视野无遮挡,标准一居,随时看房。",61.89,天通苑西二区,255.0,41202.0
"满五年唯一,双卧朝南,客厅带大阳台,南北通透",110.5,天通苑东三区,385.0,34842.0
"天通苑四南北通透小两居,高楼层 阳光好 视野开阔!",74.29,天通苑本四区,270.0,36345.0
天通苑·天通苑北二区·1室·1厅,50.1,天通苑北二区,238.0,47505.0
天通苑东一区 2室1厅 南,88.95,天通苑东一区,330.0,37100.0
"首付60万,电梯高层 落地阳台 地铁100米",93.6,天通苑西二区,325.0,34723.0
天通苑东二区 3室1厅 东南,113.05,天通苑东二区,325.0,28749.0
"天通苑四区,南北通透两居室,商满五唯一",85.73,天通苑本四区,256.0,29862.0
天通苑·天通苑东二区·2室·1厅,91.61,天通苑东二区,279.0,30455.0
板楼四层眼镜房 一层两户 商品房 厅宽4.2米 中间楼层,166.49,天通苑东三区,485.0,29131.0
天通苑东二区 3室2厅 南 北,132.5,天通苑东二区,429.0,32378.0
天通苑中苑 2室1厅 南 北,103.29,天通中苑,435.0,42115.0
"天通公园里精装修商品房,正观大公园,视野好",114.41,天通公园里,438.0,38284.0
"独栋别墅,毛坯房可装修,带200平米花园,环境好",232.74,都市芳园别墅,1980.0,85074.0
天通苑小板楼复式带平台上下二层17号地铁近,197.14,天通苑东三区,490.0,24856.0
南北通透 中楼层三居室 采光好 满五年住房 交通便利,115.75,燕城苑小区,330.0,28510.0
天通苑东三区商品房 电梯入户 业主随时签约,150.27,天通苑东三区,375.0,24956.0
天通苑四区 2室1厅 西南 北,93.67,天通苑本四区,289.0,30853.0
"近地铁17号线天通苑东站,楼层好,南北通透,两居主卧客厅朝南",87.46,天通苑东三区,295.0,33730.0
店长推荐-东一区电梯三居明厨明卫+精装+近地铁+仅一套,121.4,天通苑东一区,458.0,37727.0
天通苑北三区 2室1厅 南,97.33,天通苑北三区,416.0,42742.0
"西二区高楼层,采光棒,商品房满五年,观景效果好",226.78,天通苑西二区,680.0,29986.0
"高楼层,采光视野很好,商品房满五年唯一",107.56,天通苑西三区,410.0,38119.0
天通苑东三区 2室1厅 南 北,110.08,天通苑东三区,316.0,28707.0
"此房满五年唯一,南北通透2居室,目前空置,看房方便",107.01,天通苑东三区,339.0,31680.0
天通苑东三区 3室2厅 南 北,157.28,天通苑东三区,495.0,31473.0
"停车位充足:钻石厅户型,商品房满五年,唯一住房",149.57,天通苑北三区,459.0,30688.0
天通苑东一区 商品房 带电梯 明厨明卫 东南朝向,141.23,天通苑东一区,449.0,31793.0
天通苑东三区 2室1厅 南 北,130.64,天通苑东三区,359.0,27481.0
天通苑二区 商满五唯一 南北通透三居室位置好采光好,127.9,天通苑本二区,330.0,25802.0
天通苑东一区 3室1厅 东南,198.56,天通苑东一区,526.0,26491.0
燕城苑南区 1室1厅 西南,67.21,燕城苑小区,178.0,26485.0
天通苑东一区 2室2厅 东南,96.7,天通苑东一区,388.0,40125.0
天通苑·天通苑中苑·2室·1厅,99.27,天通中苑,320.0,32235.0
电梯2居室 精装修 近地铁 商品房税费少,98.16,天通苑东二区,378.0,38509.0
"新上!北二区电梯厅南双卫大两居,精装修,商满五一套,采光超棒",119.79,天通苑北二区,418.0,34894.0
天通苑东一区 3室1厅 西南,145.59,天通苑东一区,430.0,29535.0
"别墅小区,只有契税,都市芳园锦湖园",133.34,都市芳园,476.0,35699.0
天通苑·天通苑东三区·2室·1厅,107.65,天通苑东三区,426.0,39573.0
天通苑·天通苑西一区·5室·3厅,301.6,天通苑西一区,935.0,31001.0
北三区 东南2居 视野好采光好 楼下花园 商品房,88.2,天通苑北三区,340.0,38549.0
天通苑东一区 4室1厅 东北,176.12,天通苑东一区,369.0,20952.0
"天通西苑一区,满五唯一,一梯两户,双卧朝南。",155.96,天通苑西一区,599.0,38408.0
天通苑中苑南北通透三居2厅电梯复式 商满五唯一有空中,167.09,天通中苑,829.0,49614.0
"都市芳园3加4层复式,精装拎包入住,,洋房产品,客厅大挑空",181.08,都市芳园,709.0,39154.0
天通苑东一区三层两居室商品房格局方正,84.32,天通苑东一区,293.0,34749.0
"法式园电梯两居室,双卫生间,商品房满五唯一出售",136.16,天通苑东三区,388.0,28496.0
天通苑东三区 2室1厅 南 北,79.37,天通苑东三区,275.0,34648.0
"天通苑中苑,电梯2居,满五年唯一,诚心出售",103.68,天通中苑,370.0,35687.0
天通苑一区 5室2厅 南 北,252.5,天通苑本一区,480.0,19010.0
天通苑2梯4户东南向3居商品房业主诚意出售 视野开阔,166.17,天通苑本三区,489.0,29428.0
天通苑·天通苑西一区·双卫三居,158.47,天通苑西一区,499.0,31489.0
"西三区南北通透大2居,带电梯,1层2户,满五年唯一",124.84,天通苑西三区,510.0,40853.0
天通苑·天通苑东二区·3室·2厅,185.42,天通苑东二区,539.0,29069.0
"商品房满五唯一,正规南北通透三居室,户型方正",160.39,天通苑西一区,590.0,36786.0
天通公园里 6室3厅 东 南,323.45,天通公园里,899.0,27795.0
"满五年,南北通透,小区有花园和花园,环境好业",107.1,燕城苑小区,236.0,22036.0
天通西苑一区 3室1厅 南 北,159.8,天通苑西一区,550.0,34419.0
"天通苑四区,明厨明卫,通透正规一居室,高楼层采光好",71.53,天通苑本四区,200.0,27961.0
天通苑北三区 2室1厅 南,97.38,天通苑北三区,360.0,36968.0
北七家·燕城北苑·2室·1厅,98.71,燕城苑小区,310.0,31405.0
"【总监推荐】法式园,地铁边,可高贷,交契税,好房值得拥有",172.87,天通苑东三区,408.0,23602.0
"都市芳园,独栋,客厅超南,看房提前联系",275.6,都市芳园,2000.0,72569.0
电梯4居室精装修拎包入住改善好户型正对公园商品房,231.2,天通苑东一区,747.0,32310.0
"天通苑本四区,南北四居室,采光好,视野好,满五唯一",134.82,天通苑本四区,368.0,27296.0
"新上天通苑本三区中装两居,南北通透,板楼2层",96.58,天通苑本三区,328.0,33961.0
天通苑六区 板楼南北通透 精装修2居室,84.48,天通苑本六区,308.0,36459.0
天通中苑南北通透双阳台电梯三居 100万博洛尼豪修 商唯一,154.27,天通中苑,670.0,43430.0
天通苑东一区 2室1厅 西南,106.1,天通苑东一区,319.0,30066.0
天通苑东苑东三区法式园67层大复式,207.11,天通苑东三区,458.0,22114.0
天通苑西二区2室2厅1卫南北朝向425.00万元/套出售,138.13,天通苑西二区,425.0,30769.0
"天通苑中苑【悦公馆】明厨明卫,精装修3居,满五唯一",143.3,天通中苑,680.0,47453.0
天通苑 · 天通苑北三区 · 2室 · 1厅,116.17,天通苑北三区,349.0,30042.0
天通苑·天通苑西三区·2室·2厅,143.58,天通苑西三区,430.0,29948.0
"天通苑东一区6+7复式,四居户型,精装修,商品房满五一套少税",194.92,天通苑东一区,455.0,23343.0
"近地铁17号线,复式三居室,南北通透",190.3,天通苑东二区,419.0,22018.0
天通中苑 一层下跃 环境好 半地下窗户高,197.88,天通中苑,635.0,32091.0
"【环境好小区】天通苑北二区,新电梯三居室,诚心出售",136.57,天通苑北二区,420.0,30754.0
天通苑东二区 1室1厅 东南,75.1,天通苑东二区,228.0,30360.0
天通苑东三区板楼三居 高楼层视野好,133.47,天通苑东三区,410.0,30719.0
2012年高品质小区 精装修两居室 商品房 视野好,79.42,天通公园里,345.0,43440.0
"热推!天通苑【近地铁】温馨1居,全明格局,不临街",66.68,天通苑本四区,248.0,37193.0
天通苑中苑 4室2厅 南 北,203.5,天通中苑,680.0,33416.0
天通苑三区 商无唯一 板楼 南北通透2居室,96.68,天通苑本三区,263.0,27204.0
天通苑中苑电梯西南1居室 满五年唯一住房小区中心位置有钥匙,74.78,天通中苑,260.0,34769.0
"低楼层:板楼,一梯2户,南北通透2居室",113.94,天通苑北三区,349.0,30631.0
精装修 商品房满五年唯一 南北通透复式,164.04,天通中苑,578.0,35236.0
天通苑·天通苑东二区·5室·2厅,194.65,天通苑东二区,439.0,22553.0
天通西苑三区 3室2厅 南 北,131.31,天通苑西三区,436.0,33204.0
天通苑北二区 2室2厅 南 北,124.1,天通苑北二区,430.0,34650.0
天通苑东一区精装修三居+商品房满五一套+双卫+近地铁近公园,176.12,天通苑东一区,448.0,25437.0
小区好位置 总监推荐 双地铁 200米 眼镜房 东二南北4室,161.72,天通苑东二区,488.0,30176.0
"合院出售,边户型,大花园,看房随时,诚心签约",548.7,都市芳园,2100.0,38273.0
天通西苑三区 正规两居 商品房 视野好,92.36,天通苑西三区,360.0,38978.0
天通苑 · 天通苑西三区 · 3室 · 2厅,148.33,天通苑西三区,370.0,24944.0
天通西苑二区 2室1厅 南 北,108.29,天通苑西二区,329.0,30382.0
天通苑 · 天通苑中苑 · 4室 · 2厅,200.62,天通中苑,857.0,42718.0
"此房满五唯一,南北通透格局,视野宽阔,采光充足",85.42,燕城苑小区,265.0,31024.0
天通苑东三区 3室1厅 北 南,134.95,天通苑东三区,399.0,29567.0
天通苑 · 天通苑本四区 · 3室 · 1厅,136.06,天通苑本四区,399.0,29325.0
天通苑北二区 新上南北大三居 好位置 商满五唯一,151.78,天通苑北二区,486.0,32021.0
天通苑 · 天通苑本四区 · 3室 · 2厅,216.03,天通苑本四区,820.0,37958.0
"天通中苑电梯板楼三居室,一梯两户,南北通透",152.81,天通中苑,536.0,35077.0
天通西苑二区 3室1厅 西南,112.46,天通苑西二区,435.0,38681.0
天通苑北三区 2室1厅 西 北,83.38,天通苑北三区,328.0,39338.0
天通西苑二区精装修东西向大两居,121.9,天通苑西二区,398.0,32650.0
"悦公馆眼镜房,商品房,精装修,三朝阳面宽",161.64,天通中苑,815.0,50421.0
天通西苑一区 3室1厅 南 北,160.46,天通苑西一区,510.0,31784.0
天通苑六区 3室1厅 南 北,106.72,天通苑本六区,460.0,43104.0
太平家园 2室1厅 南 北,71.0,太平家园,289.0,40705.0
天通苑东三区 2室1厅 南 北,103.11,天通苑东三区,329.0,31908.0
"新上,电梯一居室,商品房,首付80万,看房方便",50.1,天通苑北二区,230.0,45908.0
天通苑六区 3室1厅 南 北,131.4,天通苑本六区,330.0,25115.0
天通苑东二区 3室1厅 南 西,145.19,天通苑东二区,460.0,31683.0
天通苑西二区2室2厅1卫南北朝向425.00万元/套出售,138.13,天通苑西二区,425.0,30769.0
"此房满五年唯一,南北通透2居室,目前空置,看房方便",107.01,天通苑东三区,339.0,31680.0
北二区电梯2居 视野开阔 无遮挡 商品房 契税,83.63,天通苑北二区,318.0,38025.0
天通西苑一区 2室1厅 南 北,99.92,天通苑西一区,475.0,47539.0
低密度社区 业主诚意出售 南北通透2居 商品房满五唯一,92.99,天通苑本六区,315.0,33875.0
天通苑三区 精装 商五唯一 板楼 南北通透2居室,96.58,天通苑本三区,278.0,28785.0
天通苑·天通苑东三区·2室·2厅,107.25,天通苑东三区,400.0,37296.0
天通苑五区 3室2厅 东 南 北,180.02,天通苑本五区,550.0,30553.0
天通苑东二区电梯西南三居室 看房随时,141.37,天通苑东二区,419.0,29639.0
燕城苑南区 2室2厅 南 北,108.81,燕城苑小区,298.0,27388.0
天通西苑二区满五唯一 精装修 临近地铁 双阳台,135.08,天通苑西二区,400.0,29613.0
"商满五唯一,位置好不临街,采光好 双层复式",116.0,太平家园,355.0,30603.0
天通苑·天通苑西一区·5室·3厅,301.6,天通苑西一区,935.0,31001.0
天通苑中苑 5室1厅 南 北,162.62,天通中苑,900.0,55344.0
天通苑北三区 一层下跃 小区环内部位置 满五年唯一,125.67,天通苑北三区,559.0,44482.0
天通苑东三区 2室1厅 南 北,87.02,天通苑东三区,290.0,33326.0
天通苑北三区 2室1厅 南 北,111.77,天通苑北三区,390.0,34894.0
"法式园电梯两居室,双卫生间,商品房满五唯一出售",136.16,天通苑东三区,388.0,28496.0
北二区电梯高层 视野宽阔 采光好 诚心出售,113.42,天通苑北二区,358.0,31565.0
天通苑东三区 2室1厅 南 北,117.02,天通苑东三区,355.0,30337.0
天通苑·天通苑东二区·2室·1厅,106.1,天通苑东二区,349.0,32893.0
"天通苑西苑三区,地铁5号线和13号线",201.25,天通苑西三区,473.0,23504.0
天通中苑(38至50号楼) 2室 1厅 103.68平米,103.68,天通中苑,469.0,45235.0
"房子楼层好,精装修,业主诚心卖,看房方便",48.61,燕城苑小区,165.0,33944.0
"天通苑东二区南北通透复式,满五年唯一,自住诚心出售",190.3,天通苑东二区,419.0,22018.0
"燕城苑北区,正规两居室,低楼层",111.83,燕城苑小区,260.0,23250.0
天通苑北三区 2室1厅 南 北,108.69,天通苑北三区,359.0,33030.0
"东一区,电梯三居,精装房,满五年唯一,景观房,近地铁,有车位",195.86,天通苑东一区,546.0,27877.0
天通苑北二区 4室2厅 南 北,236.68,天通苑北二区,466.0,19690.0
天通中苑悦公馆8-9电梯跃层挑空客厅,248.33,天通中苑,1150.0,46310.0
"天通苑北三区南北通透两居室,满五唯一视野好",112.97,天通苑北三区,376.0,33284.0
天通苑五区 南北通透3居 看房方便 楼层好,160.0,天通苑本五区,478.0,29875.0
天通苑一区 1+2挑空客厅复式 满五唯一 精装修,368.52,天通苑本一区,860.0,23337.0
天通苑五区 电梯3居 双卧朝南 满五唯一,180.1,天通苑本五区,569.0,31594.0
天通西苑二区 南北通透2居室 双卫中间楼层,134.97,天通苑西二区,418.0,30970.0
"精装修两居室,只有契税,首付55万",91.69,太平家园,315.0,34355.0
天通西苑三区 2室1厅 西,85.86,天通苑西三区,285.0,33194.0
天通苑中苑 悦公馆 顶层复式商品房 南北通透!,227.86,天通中苑,1120.0,49153.0
"北二区电梯高层南北向两居,视野好,交通出行便利",114.75,天通苑北二区,418.0,36428.0
悦公馆 6层电梯洋房 东边户 双明卫 纯新清水房,140.94,天通中苑,739.0,52434.0
天通苑·天通苑东三区·3室·1厅,120.52,天通苑东三区,375.0,31115.0
天通苑·天通苑东一区·3室·2厅,146.53,天通苑东一区,450.0,30710.0
天通苑东一区 3室 2厅 191.28平米,191.28,天通苑东一区,650.0,33981.0
天通苑五区 3室2厅 东 南 北,180.02,天通苑本五区,550.0,30553.0
"新上北三区6+7+8层复式,南北通透,加装电梯费用已交。",190.25,天通苑北三区,650.0,34166.0
店长推荐新上复式天通苑 · 天通苑东二区 · 4室 · 2厅,217.87,天通苑东二区,800.0,36719.0
天通苑东一区 4室3厅 南 北,211.21,天通苑东一区,465.0,22017.0
天通苑·天通苑本四区·1室·1厅,71.53,天通苑本四区,336.0,46973.0
【高品质社区】悦公馆 电梯三居室 商品房 精装修,144.17,天通中苑,612.0,42450.0
"西三区满五年唯一3居,西南向,采光好视野好",148.1,天通苑西三区,350.0,23633.0
天通中苑二区 2室1厅 南 北,96.75,天通中苑,295.0,30491.0
"天通苑东一区 3+4层复式 户型好,业主诚意卖",298.6,天通苑东一区,568.0,19023.0
北三区 6+7复式 商品房满五唯一 视野好 采光好,171.28,天通苑北三区,490.0,28609.0
"新上天通苑北二区电梯复式商品房满五年唯一,不临街不把边",163.02,天通苑北二区,538.0,33002.0
天通苑·天通苑东二区·2室·1厅,91.61,天通苑东二区,279.0,30455.0
"天通苑中苑,2008年,品质小区 南北通透格局好",152.97,天通中苑,499.0,32621.0
《店长推荐》板楼双通透双卫大两居 视野好 满五唯一,101.11,天通苑本四区,370.0,36594.0
"天通苑别墅区花园洋房,南北通透精装修复式,商品房满五年一套",163.7,都市芳园,470.0,28711.0
天通苑东三区板楼三居南北通透拎包入住,129.22,天通苑东三区,365.0,28247.0
天通苑北三区次新小区 一层下跃 无遮挡 商品房满五唯一,125.25,天通苑北三区,499.0,39840.0
天通苑中苑 3室2厅 东 西,159.06,天通中苑,408.0,25651.0
太平家园 2室2厅 东南 北,83.36,太平家园,309.0,37069.0
新上+天通苑中苑+南北通透+商五唯一+板楼2层+正南正北,109.05,天通中苑,426.0,39065.0
燕城苑南区 2室1厅 东 西,68.85,燕城苑小区,205.0,29775.0
天通苑北二区 3室2厅 南 北,142.74,天通苑北二区,508.0,35590.0
"天通苑东一区板楼三层全南一居,商品房采光好楼前无遮",57.8,天通苑东一区,205.0,35468.0
燕城苑北区 3室2厅 南 北,128.81,燕城苑小区,290.0,22514.0
"南北通透3居室,商品房满五年唯一,位置安静,无抵押",128.84,天通苑本三区,400.0,31047.0
"新上!北二区电梯顶层大复式,精装,商品房,南北有晒台,不临街",229.89,天通苑北二区,899.0,39106.0
天通苑东二区 2室2厅 南 北,132.15,天通苑东二区,420.0,31783.0
天通西苑二区 2室1厅 东北,143.26,天通苑西二区,378.0,26386.0
总监力荐 电梯 商品房 满五唯一 地铁17号线200米,75.1,天通苑东二区,285.0,37950.0
"电梯板楼南北通透3居室,满五年唯一,视野采光好",160.28,天通苑本五区,518.0,32319.0
"天通苑北三区,客厅落地阳台,板楼,视野好,4层",84.43,天通苑北三区,275.0,32572.0
西三区电梯板楼南北通透三居室 高楼层采光视野好 精装修近地铁,164.06,天通苑西三区,530.0,32305.0
"天通苑东二区中楼层3居室,单价两万多,近地铁",147.51,天通苑东二区,365.0,24744.0
中苑 房龄新三居室 板楼南北通透 商品房!,154.95,天通中苑,435.0,28074.0
天通苑东一区精装大两居商品房唯一,101.91,天通苑东一区,310.0,30419.0
"天通西苑三区,精装修,电梯2居,商品房满5唯一",96.31,天通苑西三区,325.0,33746.0
"天通苑三区 龙德广场旁,板楼一层两户 商满五唯一",128.84,天通苑本三区,335.0,26002.0
"天通苑北三区,顶层复式,南北通透,商五唯一",171.12,天通苑北三区,450.0,26297.0
东二区新上中间层三居 满五年唯一 距离地铁153米,127.22,天通苑东二区,399.0,31363.0
东苑一区 精装修 高楼层 全明格局视野开阔交通便利,75.43,天通苑东一区,269.0,35663.0
燕城苑南区 2室1厅 南 北,69.72,燕城苑小区,246.0,35284.0
北三区一层下跃 满五唯一 不临街 使用面积约245平米左右,134.69,天通苑北三区,510.0,37865.0
天通苑西三区电梯高层3室2厅2卫三朝南双阳台好户型,165.11,天通苑西三区,438.0,26528.0
"【环境好小区】天通苑北二区,南北三居室电梯房。",135.35,天通苑北二区,485.0,35834.0
北七家 · 燕城北苑 · 2室 · 1厅,68.5,燕城苑小区,178.0,25985.0
天通苑·天通苑中苑·3室·2厅,156.04,天通中苑,650.0,41656.0
天通西苑一区 2室2厅 南 北,132.23,天通苑西一区,485.0,36679.0
"商五唯一,视野好!前面的楼都要低一些,没任何遮挡",211.84,天通中苑,860.0,40597.0
【环境好小区】北三区中楼层双卫两居室 满五年唯一,97.06,天通苑北三区,325.0,33484.0
"天通苑 中高楼层厅南大三居,小区中心位置",159.8,天通苑西一区,580.0,36295.0
天通苑西三区 南北通透商五一,164.8,天通苑西三区,459.0,27852.0
天通苑·天通苑东一区·2室·1厅,104.16,天通苑东一区,398.0,38210.0
天通西苑二区 3室1厅 南 北,164.22,天通苑西二区,430.0,26185.0
双阳台大阳台两居室近地铁17号线,110.33,天通苑东二区,279.0,25288.0
北三区正规一居室 商品房满五唯一仅契税 板楼四层,64.4,天通苑北三区,265.0,41149.0
"商品房满五年唯一,契税1%购房成本低,近地铁。",124.45,天通苑东二区,343.0,27562.0
天通苑 · 天通苑中苑 · 4室 · 2厅,200.62,天通中苑,857.0,42718.0
天通苑六区 4室1厅 南 北,162.51,天通苑本六区,568.0,34952.0
"天通苑中苑,2008年,品质小区 南北通透格局好",152.97,天通中苑,499.0,32621.0
天通苑东一区 4室3厅 南 北,191.32,天通苑东一区,460.0,24044.0
天通 中苑 板楼 两居室366万,99.27,天通中苑,299.0,30120.0
新上《品质小区》中苑悦公馆+南北通透+一梯两户,130.46,天通中苑,528.0,40473.0
"【环境好小区】南北三居,中间层,采光好,商五唯一",133.3,天通苑北三区,398.0,29858.0
天通苑·天通苑东一区·2室·1厅,112.98,天通苑东一区,558.0,49389.0
天通苑西一区 新上边户四居 无遮挡 商品房 带明卫,158.16,天通苑西一区,499.0,31550.0
"天通西苑三区,地铁五号线,商品房,落地窗阳台!",133.01,天通苑西三区,378.0,28419.0
天通苑中苑 2室1厅 东 西,97.92,天通中苑,319.0,32578.0
天通西苑一区 2室1厅 南 北,99.92,天通苑西一区,475.0,47539.0
"商五唯一,眼镜房复式,南北通透格局好,诚心出售",282.82,天通苑北二区,686.0,24256.0
"天通苑 · 天通苑东三区.6+7复式,商品房满五年,近地铁",221.08,天通苑东三区,537.0,24290.0
"此房是板楼二层,商品房满五唯一,首套1%的契税",118.52,都市芳园,350.0,29531.0
天通苑·天通苑北二区·4室·4厅,237.25,天通苑北二区,560.0,23604.0
天通中苑二区 3室2厅 南 北,176.41,天通中苑,430.0,24376.0
天通中苑南北通透双阳台电梯三居 100万博洛尼豪修 商唯一,154.27,天通中苑,670.0,43430.0
"天通苑西苑二区,经典电梯一居室",61.77,天通苑西二区,223.0,36102.0
天通苑·天通苑东三区·3室·2厅,132.71,天通苑东三区,398.0,29990.0
天通苑西三区 3室 2厅 147.57平米,147.57,天通苑西三区,500.0,33882.0
天通苑 · 天通苑东三区 · 3室 · 2厅,150.13,天通苑东三区,518.0,34503.0
"【环境好小区】全南两居,高层,采光好,商五唯一",119.1,天通苑北二区,379.0,31822.0
天通苑东二区·低密宜居 商品房 医疗配套成熟 视野无遮挡,115.38,天通苑东二区,340.0,29468.0
"天通苑西三区,南向两居,带阳台,商品房满5年唯一",93.44,天通苑西三区,323.0,34568.0
"东苑一区电梯三居,商品房仅契税,俯视天通艺园观景房",146.45,天通苑东一区,395.0,26972.0
天通苑东一区 3室1厅 西北 北,144.74,天通苑东一区,388.0,26807.0
燕城苑南区 2室1厅 东 西,68.95,燕城苑小区,189.0,27412.0
"电梯板楼南北通透3居室,满五年唯一,视野采光好",160.28,天通苑本五区,518.0,32319.0
悦公馆院内 洋房 9+10挑空复式 联系维护人,236.25,天通中苑,799.0,33821.0
天通苑东一区 3室1厅 东南,198.56,天通苑东一区,569.0,28657.0
"天通苑东三区·南北东通透三居室一卫生间,双卧朝南无遮挡",122.96,天通苑东三区,355.0,28871.0
"天通公园里直通天通艺园,环境优美精装修 ,业主诚",70.87,天通公园里,180.0,25399.0
"东一区南北通透两居室,满五年唯一",88.95,天通苑东一区,282.0,31704.0
天通西苑二区 2室1厅 东,92.16,天通苑西二区,248.0,26910.0
天通苑东三区 2室1厅 南 北,103.11,天通苑东三区,329.0,31908.0
"电梯板楼高层三居两卫,格局方正 南北通透",147.82,天通苑北二区,555.0,37546.0
天通苑东二区 2室2厅 南 北,119.15,天通苑东二区,349.0,29291.0
[悦公馆高品质小区] 精装修电梯3居 商五唯一,140.08,天通中苑,699.0,49901.0
天通苑东三区 3室1厅 南 北,144.14,天通苑东三区,410.0,28445.0
天通苑·天通苑东一区·3室·2厅,146.53,天通苑东一区,450.0,30710.0
天通苑中苑 3室1厅 南 北,146.53,天通中苑,750.0,51185.0
天通苑北三区 4室2厅 南 北,116.87,天通苑北三区,480.0,41072.0
太平家园 南北通透两居室 原网签360万 商品房只有契税,71.0,太平家园,330.0,46479.0
天通苑东二区 2室1厅 南 北,114.68,天通苑东二区,339.0,29561.0
【高品质小区】中苑商五唯一 精装修板楼2居 急售,98.13,天通中苑,356.0,36279.0
天通苑四区 2室1厅 南 北,65.74,天通苑本四区,305.0,46395.0
天通苑中苑 2室1厅 南 北,104.02,天通中苑,348.0,33456.0
天通苑五区 3室2厅 南 北,146.01,天通苑本五区,480.0,32875.0
天通苑四区 精装 中楼层 商品房满五唯一2居,103.09,天通苑本四区,338.0,32787.0
燕城苑 2室 2厅 85.26平米,85.26,燕城苑小区,258.0,30260.0
天通苑西三区 3室 2厅 147.57平米,147.57,天通苑西三区,500.0,33882.0
天通中苑二区 2014年小区 近地铁 环境好精装修,92.39,天通中苑,270.0,29224.0
天通苑五区 4室2厅 南 北,266.61,天通苑本五区,760.0,28507.0
南北通透全新精装修三居室 拎包入住,167.07,天通苑西三区,532.0,31843.0
天通苑·天通苑本六区·3室·1厅,131.09,天通苑本六区,466.0,35548.0
天通苑北二区精装修 南北通透 5+6复式,169.81,天通苑北二区,525.0,30917.0
"房子是商品房满五唯一,板楼一梯三户,南北通透带电梯",82.04,天通苑西二区,329.0,40103.0
【环境好小区】北三区中楼层双卫两居室 满五年唯一,97.06,天通苑北三区,325.0,33484.0
西三区双阳台三居室 商品房满五唯一 业主诚心出售,147.09,天通苑西三区,398.0,27058.0
天通苑东二区 3室1厅 南 北,153.9,天通苑东二区,505.0,32814.0
天通苑东二区 2室1厅 南 北,91.12,天通苑东二区,269.0,29522.0
天通苑·天通苑北二区·4室·2厅,227.63,天通苑北二区,789.0,34662.0
近地铁 2层 天通苑东二区 电梯两居室 商品房采光特别棒,100.83,天通苑东二区,259.0,25687.0
"低密度小区,天通苑本三区南北三居,满五唯一",165.66,天通苑本三区,550.0,33201.0
"停车位充足:南北通透3居室,高楼层,采光、视野好",147.62,天通苑北二区,539.0,36513.0
天通苑北三区 2室1厅 南 北,95.41,天通苑北三区,286.0,29976.0
"【环境好小区】店长推荐,天通苑北二区,电梯房。",229.07,天通苑北二区,789.0,34444.0
"天通苑本四区,户型通透,配套齐全",103.09,天通苑本四区,340.0,32981.0
燕城苑南区 3室1厅 南 北,105.77,燕城苑小区,258.0,24393.0
天通苑东二区 3室1厅 南 北,132.5,天通苑东二区,450.0,33963.0
燕城苑北区 3室2厅 南 北,128.81,燕城苑小区,330.0,25620.0
2012年高品质小区 精装修两居室 商品房 视野好,79.42,天通公园里,345.0,43440.0
