名称,面积(㎡),小区,总价(万),单价(元/㎡)
朱辛庄·领秀慧谷A区·3室·1厅,89.93,领秀慧谷,420.0,46702.0
"回龙观 南北通透两居,不临街不把边,使用面积大,仅契税",94.3,龙跃苑四区,282.0,29904.0
昌平回龙观地铁 吉晟别墅 联排别墅5室3厅,366.04,吉晟别墅,1712.0,46770.0
"朱辛庄·双地铁2024年6月次新房,万达50米全南两居仅契税",84.89,小沙河华府,370.0,43585.0
急急急!真图实.价!院260平!龙城w区 一层 新装修,190.0,龙城花园,1000.0,52631.0
霍营·龙锦苑东五区·3室·2厅,124.77,龙锦苑东五区,385.0,30856.0
出售朱辛庄万科精装修两居室随时看房欢迎电话咨询,40.0,TBD万科天地,120.0,30000.0
朱辛庄红盘 地铁站800 精装交付 来电享优惠 随时能看,101.0,越秀·星樾,626.0,61980.0
急急急!真图实.价!院400平!龙城中七区!独栋别墅,309.0,龙城花园中七区,2000.0,64724.0
急急急!龙城W区!4层阁.楼70平!靠谱出售,191.0,龙城花园W区,720.0,37696.0
回龙观 龙锦苑东五区 三层大两居,99.68,龙锦苑东五区,339.0,34008.0
必看三居 次顶层 南北通透 8号线生态公园,105.0,龙禧苑,380.0,36190.0
"回龙观·龙跃苑三区·商品房满五年,有钥匙,近地铁霍营站",119.23,龙跃苑三区,389.0,32626.0
回龙观·和谐家园一区·3室·1厅,118.35,和谐家园一区,398.0,33629.0
急急急!真图实.价!院400平!龙城中七区!独栋别墅,312.0,龙城花园中七区,2000.0,64102.0
海淀北朱辛庄最后的新房 错过就错过了 中海开发 全屋智能管理,105.0,中海寰宇未来,650.0,61904.0
实拍!个人购买 领秀慧谷旁尚城小区复式,40.0,尚城,140.0,35000.0
急!真图实价!华远静林湾 带电梯 联排别墅 靠谱出售,254.0,华远静林湾,1200.0,47244.0
3室2厅国风美唐臻观,127.63,首开国风美唐,702.0,55002.0
实拍!回龙观复式小户型 领秀慧谷、珠江摩尔旁 个人买,48.0,尚城,100.0,20833.0
新龙城 步行6到回龙观站 中间位置 有钥匙随时看,115.09,新龙城,480.0,41706.0
急急急!真图实.价!院400平!龙城中七区!独栋别墅,311.0,龙城花园中七区,2000.0,64308.0
回龙观·流星花园三区·2室·1厅,101.17,流星花园三区,421.0,41613.0
尚城 70平3居 西北向精装修 拎包入住,70.0,尚城,160.0,22857.0
"龙锦东四,次顶层三居,商,有钥匙,急售",124.48,龙锦苑东四区,321.0,25787.0
"龙锦苑东二区,次顶层三居两卫,商品房,有钥匙",124.67,龙锦苑东二区,366.0,29357.0
回龙观尚城复式房 个人可买 超极合生汇旁,48.0,尚城,128.0,26666.0
云趣园一区 精装自住 商满五 近地铁 近医院,103.14,云趣园一区,419.0,40624.0
北五环复式两居室 业主急售 有房本 带气 随时看房过户,33.0,尚城,99.0,30000.0
"龙泽新龙城R2户型大两居,自主精装修",101.29,新龙城,405.0,39984.0
"龙锦东二,不临街不把边,南北通透,商,近地铁东大街站",124.36,龙锦苑东二区,380.0,30556.0
霍营·精装三居室 商 餐客厅分离 拎包入住,125.69,龙锦苑东五区,365.0,29039.0
"小复式,仅契税,看房随时",102.7,北店嘉园,329.0,32035.0
回龙观·流星花园三区·2室·1厅,94.5,流星花园三区,428.0,45291.0
尚城 70平3居 南西向精装修 方便看房,70.0,尚城,158.0,22571.0
"龙锦苑东四区,3层南北两居室,满五",101.73,龙锦苑东四区,335.0,32930.0
"回龙观·龙跃苑三区·3室·1厅,商品房,不临街,南北通透",102.46,龙跃苑三区,299.0,29182.0
回龙观·吉晟别墅·6室·3厅,250.91,吉晟别墅,1220.0,48623.0
新上龙腾四中间好位置 三居双卫 经典南北户型 钥匙看房 税少,120.49,龙腾苑四区,468.0,38841.0
龙城租售专家!真图实.价!龙邸7号楼 下叠拼 60平 出售,242.0,龙城花园五期,920.0,38016.0
"小区二手房买卖,业主承担服务费0.6%,买方无任何费用",81.34,公园悦府,470.0,57782.0
"5+6跃层,南北通透,户型方正,采光好",187.67,龙锦苑四区,498.0,26535.0
龙冠8号线双轨精装两居 101分校 业主换房急售低于市场50,85.0,祥业家园,300.0,35294.0
"买房不收买家服务费,卖家收取0.5%,可随时联系北京房子都做",114.1,公园悦府,781.0,68448.0
双地铁·霍营·龙锦苑东五区·3室·2卫·采光好,124.77,龙锦苑东五区,345.0,27650.0
朱辛庄领秀慧谷C区 新上大两居电梯洋房,86.83,领秀慧谷,485.0,55856.0
必看三居 次顶层 南北通透 8号线生态公园,105.0,龙禧苑,380.0,36190.0
"买房不收买家服务费,卖家收取0.5%,可随时联系北京房子都做",94.26,公园悦府,546.0,57924.0
急急急!真图实.价!南花园60平 华远静林湾 联排 中间户,239.0,华远静林湾,1180.0,49372.0
尚城 70平3居 西北向精装修 拎包入住,70.0,尚城,160.0,22857.0
业主急售 回龙观双卧朝南 南北通透大两居3层 隔音好有钥匙,98.14,矩阵一期,379.0,38618.0
"回龙观·和谐家园二区中间楼层,三居两卫,南北通透房东诚意出售",124.15,和谐家园二区,465.0,37454.0
急急急!真图实.价!龙城S区上叠拼 精装修 随时签约,217.0,龙城花园,750.0,34562.0
"昌平回龙观朱辛庄住总万科TBD楼层,房本满五年随时过户",88.84,TBD万科天地住宅,476.0,53579.0
急急急!龙城W区单号3层!大平层! 位置一般 价格可议,191.0,龙城花园W区,680.0,35602.0
急急急!真图实.价!华远静林湾 东边户联排 靠谱出售,276.0,华远静林湾,1400.0,50724.0
"买房不收买家服务费,卖家收取0.5%,可随时联系北京房子都做",86.29,公园悦府,605.0,70112.0
"朱辛庄领秀慧谷电梯南北西三居,明卫,地铁双线,出门北清快速路",89.93,领秀慧谷,420.0,46702.0
"捡漏!和谐家园一区,大落地窗,通透三居,看房随时",118.53,和谐家园一区,379.0,31975.0
回龙观·龙博苑三区·2室·1厅,80.13,龙博苑三区,310.0,38687.0
朱辛庄核心区全南两居 带 直通地库 车位充足,71.79,领秀慧谷,430.0,59896.0
新上精装两居室 南北通透 仅契税,104.94,云趣园一区,330.0,31446.0
朱辛庄地铁站 越秀 年前买 年底住精装修交付,79.0,越秀·星樾,490.0,62025.0
回龙观·龙城花园S区·6室·2厅,208.1,龙城花园二期,1088.0,52282.0
回龙观·龙城花园N区·4室·2厅,208.1,龙城花园二期,1150.0,55261.0
实拍!回龙观尚城复式两居 有电梯有燃气 个人可买,48.0,尚城,140.0,29166.0
回龙观·龙跃苑东二区·3室·1厅,101.98,龙跃苑东二区,308.0,30202.0
回龙观 · 龙城花园W区 · 3室 · 2厅,191.51,龙城花园W区,820.0,42817.0
新上 3层 三居双卫 地铁旁 位置佳 光线好 可聊价,125.96,龙锦苑一区,456.0,36201.0
急急急!真图实.价!院600平.炮楼户型大独栋.随时看房签约,381.0,龙城花园中四区,2000.0,52493.0
"北京二手房买卖,服务费0.6%一单,买卖双方分摊",97.35,龙腾苑三区,436.0,44786.0
新龙城 90平 318万 司法房产 回龙观,90.49,新龙城,318.0,35142.0
急急!真图实.价!院60平 华远静林湾 联排 东边位置 安静,220.0,华远静林湾,1180.0,53636.0
"新上:中心位置,低楼层,自住精装三室一厅",118.35,和谐家园一区,470.0,39712.0
昌平回龙观 新龙城 南北3室2厅,126.01,新龙城,563.0,44678.0
尚城 48平2居 南东向精装修 随时签约,48.0,尚城,126.0,26250.0
"急急急!园墅上叠拼。精装修,基本拎包入住",167.0,园墅,820.0,49101.0
"回龙观·和谐家园中间楼层,三居室,装修不错,可拎包入住",118.35,和谐家园一区,390.0,32953.0
南北通透三居 户型方正 没有面积浪费 近公园,116.92,龙锦苑六区,366.0,31303.0
霍营·龙锦苑东五区·3室·1厅,124.8,龙锦苑东五区,350.0,28044.0
"龙锦苑东四区,3层南北两居室,满五",101.73,龙锦苑东四区,335.0,32930.0
尚城 40平2居 南东向精装修,40.0,尚城,115.0,28750.0
回龙观南北通透三居 朱辛庄地铁房 越秀星樾精装低层599万,101.0,越秀·星樾,599.0,59306.0
三居室!好楼层!好格局!好装修!南北通透!诚意出售!,115.36,云趣园三区,372.0,32246.0
回龙观复式房 超极合生汇、领秀慧谷、珠江摩尔旁,33.0,尚城,90.0,27272.0
急急急!真图实.价!院400平!龙城中七区!独栋别墅,308.0,龙城花园中七区,2000.0,64935.0
龙城租售专家!龙城小联排.中间户 花园80平,132.0,龙城花园中五区,720.0,54545.0
回龙观·云趣园三区·高层南北两居 有钥匙 看房方便,94.72,云趣园三区,315.0,33255.0
尚城 33平1居 西北向精装修 生命科学园站,33.0,尚城,100.0,30303.0
昌平回龙观 尚城复式 领秀慧谷、珠江摩尔、超极合生汇旁,40.0,尚城,120.0,30000.0
开盘团购 万达广场500米 大三居洋房 高定PRO+质选交付,107.0,越秀·星樾,590.0,55140.0
尚城 40平2居 南东向精装修 随时签约,40.0,尚城,120.0,30000.0
急急急!真图实.价!静林湾 中间联排 仅契税 靠谱出售,240.0,华远静林湾,1180.0,49166.0
回龙观 · 龙城花园N区 · 4室 · 2厅,208.1,龙城花园二期,1173.0,56367.0
回龙观·流星花园三区小区中间南北通透三居室,136.19,流星花园三区,535.0,39283.0
中间楼层和谐家园二区·3室·1厅 双地铁环绕 商超便利,117.64,和谐家园二区,450.0,38252.0
龙城W区双号楼!! 三层!精装修可拎包入住!,191.0,龙城花园W区,700.0,36649.0
"龙锦苑东四区,4层三居两卫,商,近地铁",124.48,龙锦苑东四区,410.0,32937.0
急!新装修!花园260平!龙城w区 双号 无缺角 位置好,191.0,龙城花园W区,950.0,49738.0
回龙观 · 云趣园二区 · 2室 · 1厅,93.51,云趣园二区,320.0,34220.0
龙城租售专家!边户型!龙城花园小联排.花园160平,137.0,龙城花园中五区,950.0,69343.0
"买房不收买家服务费,卖家收取0.5%,可随时联系北京房子都做",85.1,公园悦府,488.0,57344.0
新上精装两居室 南北通透 仅契税,104.94,云趣园一区,330.0,31446.0
昌平双地铁 有本 可个人买 业主换房急售价格可谈 税地,33.0,尚城,86.0,26060.0
急急急!真图实.价!龙城N区 院200平 下叠拼 出售,210.0,龙城花园N区,980.0,46666.0
"朱辛庄领秀慧谷电梯南北西三居,明卫,地铁双线,出门北清快速路",89.93,领秀慧谷,420.0,46702.0
南北通透三居 户型方正 没有面积浪费 近公园,116.92,龙锦苑六区,366.0,31303.0
回龙观·云趣园三区·高层南北两居 有钥匙 看房方便,94.72,云趣园三区,315.0,33255.0
回龙观·龙城花园龙邸·4室·2厅,234.55,龙城花园,1270.0,54146.0
"精装修领包入住,自住随时可看,不临街不把边,采光视野好",95.51,首开国风美唐,580.0,60726.0
尚城 58平2居 南东向精装修 视野无遮挡,58.0,尚城,135.0,23275.0
回龙观尚城复式房 个人可买 领秀慧谷旁 超极合生汇,70.0,尚城,160.0,22857.0
劲爆!海淀北新开盘 越秀-星耀未来 洋房单价5.5万现场排卡,92.0,越秀·星樾,500.0,54347.0
昌平回龙观 尚城复式 领秀慧谷、珠江摩尔、超极合生汇旁,40.0,尚城,120.0,30000.0
回龙观·龙博苑一区·3室·1厅,102.01,龙博苑一区,370.0,36270.0
"回龙观 · 流星花园三区 小区中间,三层,看房方便带电梯",121.82,流星花园三区,558.0,45805.0
回龙观·流星花园三区·2室·2厅,101.35,流星花园三区,468.0,46176.0
8号线旁 2居 双阳台 前后落地扇 只有契税 可聊,88.58,田园风光,327.0,36915.0
回龙观 · 东村家园 南北通透 主卧客厅朝· 3室 · 1厅,107.45,东村家园,495.0,46067.0
海淀旁北 地铁8号线 奥森春晓 配套成熟 格局好,96.0,奥森春晓,520.0,54166.0
骊龙园2居 钢混结构 落地窗 户型好 满五,97.27,骊龙园,369.0,37935.0
"8号线地铁附近,和谐家园一区 经典南北通透3室2厅1卫",126.01,和谐家园一区,396.0,31426.0
实拍!回龙观复式房 南向带电梯 有天然气 个人买,68.0,尚城,190.0,27941.0
急急!真图实.价!院60平 华远静林湾 联排 东边位置 安静,220.0,华远静林湾,1180.0,53636.0
南北通透一居 中间层 采光视野好 仅契税 可做两居使用,65.36,龙锦苑六区,270.0,41309.0
南北通透三居 户型方正 没有面积浪费 近公园,116.92,龙锦苑六区,366.0,31303.0
龙腾苑六区 新上 两居室 商套 中高层 采光好,100.85,龙腾苑六区,399.0,39563.0
尚城 68平3居 南东向精装修 着急出售,68.0,尚城,145.0,21323.0
回龙观·矩阵小区一期·2室·1厅,66.21,矩阵一期,289.0,43649.0
"8号线地铁附近,和谐家园一区 经典南北通透3室2厅1卫",126.01,和谐家园一区,396.0,31426.0
尚城 40平2居 南西向精装修 自住保养好,40.0,尚城,130.0,32500.0
"可聊价(店长力荐,两居两卫)出小区地铁、商场都有",98.11,龙回苑,349.0,35572.0
急急急!真图实.价!龙城S区上叠拼 精装修 随时签约,217.0,龙城花园,750.0,34562.0
回龙观 · 云趣园一区 · 3室 · 2厅,115.37,云趣园一区,405.0,35104.0
急急急!真图实.价!院150平!园墅边户联排!精装!随时看房,254.0,园墅,1200.0,47244.0
南北通透两居室 小区中间 ·配套齐全 无遮挡,77.16,云趣园二区,290.0,37584.0
"经典6+7复式,靠谱签约,诚心出售",168.73,云趣园一区,465.0,27558.0
回龙观·云趣园二区·6室·3厅,309.93,云趣园二区,930.0,30006.0
"买房不收买家服务费,卖家收取0.5%,可随时联系北京房子都做",153.02,公园悦府,1150.0,75153.0
"吉晟别墅 西边户 精装修,目前空置 总价可以大谈 业主急售",225.49,吉晟别墅,1100.0,48782.0
实拍!回龙观复式小户型 业主自住装修 个人买,33.0,尚城,95.0,28787.0
龙城花园二期7室4厅,376.67,龙城花园二期,3600.0,95574.0
回龙观·云趣园二区·4室·2厅,188.3,云趣园二区,658.0,34944.0
找我有 好地段 朱辛庄好盘 越秀开发星樾 大面宽短进深,93.0,越秀·星樾,590.0,63440.0
昌平回龙观地铁电梯 流星花园三区 南北4室2厅中装修,164.01,流星花园三区,680.0,41460.0
回龙观·骊龙园·东西三居 看房方便 安静不临街,128.29,骊龙园,416.0,32426.0
"龙城租售专家!W区大平层,二层双号位置,精装",191.0,龙城花园W区,750.0,39267.0
急急急!真图实.价!500万精装 花园300平 大独栋 靠谱,379.0,龙城花园一期,2000.0,52770.0
急急急!龙城W区!4层阁.楼70平!靠谱出售,191.0,龙城花园W区,720.0,37696.0
龙回苑 东北两居室 次顶层 光线好 低总价 出门就是地铁,78.19,龙回苑,269.0,34403.0
领秀慧谷区 63平1居 南向简装修 方便看房,63.0,领秀慧谷A区,400.0,63492.0
急急急!真图实.价!龙城W区4层 70平阁.楼,191.0,龙城花园W区,680.0,35602.0
"【区总力荐】朱辛庄7层电梯次顶洋房,三居眼睛房,86%",125.42,领秀慧谷,560.0,44649.0
"新上D2区大三居,双卧客厅朝南,南北双通透 ,餐客分离",119.91,领秀慧谷,685.0,57126.0
急急急!龙城W区!4层阁.楼70平!靠谱出售,191.0,龙城花园W区,720.0,37696.0
"回龙观·龙跃苑三区·3室·1厅,商品房,不临街,南北通透",102.46,龙跃苑三区,299.0,29182.0
回龙观 · 云趣园二区 稀有户型 3跃4 · 装修保养好,249.95,云趣园二区,998.0,39927.0
"咨询秒回, 北五环回龙观地铁500米 百米楼间距 精装交房",131.0,奥森春晓,700.0,53435.0
回龙观·云趣园二区·6室·3厅,309.93,云趣园二区,930.0,30006.0
尚城 68平2居 南东向简装修 安静不临街,68.0,尚城,150.0,22058.0
"8号线地铁附近,和谐家园一区 经典南北通透3室2厅1卫",126.01,和谐家园一区,396.0,31426.0
霍营·龙锦苑东一区·3室·2厅,124.16,龙锦苑东一区,376.0,30283.0
领秀慧谷A区新上三居诚意出售看房随时价格好说,89.36,领秀慧谷,365.0,40846.0
急急急!真图实.价!龙城s区 院150平 下叠拼 出售,203.0,龙城花园S区,1000.0,49261.0
"龙泽·万润家园·4室·3厅小区中间位置三卧朝南,南北通透",153.43,万润家园,506.0,32979.0
急急急!真图实.价!院150平!园墅边户联排!精装!随时看房,254.0,园墅,1200.0,47244.0
回龙观·龙跃苑东二区·3室·1厅,101.98,龙跃苑东二区,308.0,30202.0
回龙观复式楼 有本 购买资质简单 透明交易随时看房过户,48.0,尚城,150.0,31250.0
"回龙观·龙跃苑三区·2室·1厅小区中间位置,采光充足",102.0,龙跃苑三区,299.0,29313.0
北五环复式两居室 业主急售 有房本 带气 随时看房过户,33.0,尚城,99.0,30000.0
霍营·龙锦苑东五区、不临街三居两卫、仅契税、诚心出售,124.44,龙锦苑东五区,360.0,28929.0
"北京二手房买卖,服务费0.6%一单,买卖双方分摊",101.3,龙跃苑东二区,442.0,43632.0
朱辛庄·领秀慧谷D2区·2室·2厅,92.29,领秀慧谷,546.0,59161.0
急急急!龙城W区!4层阁.楼70平!靠谱出售,191.0,龙城花园W区,720.0,37696.0
朱辛庄·TBD住总万科天地6号院·2室·1厅,84.87,TBD万科天地住宅,325.0,38293.0
急急急!真图实价!龙城花园中七区 大独栋 花园1200平,504.0,龙城花园中七区,3000.0,59523.0
"龙跃苑二区,商品房满五,一层三居双卫,精装修,园区中心",134.61,龙跃苑二区,655.0,48659.0
"海淀北,精装三居,地铁600 ,准现房,",110.0,越秀·星樾,682.0,62000.0
新上矩阵小区 中间楼层 南北通透 光照充足 满五年,66.21,矩阵一期,298.0,45008.0
"北京二手房买卖,服务费0.6%一单,买卖双方分摊",97.35,龙腾苑三区,436.0,44786.0
"回龙观 南北通透两居,不临街不把边,使用面积大,仅契税",94.3,龙跃苑四区,282.0,29904.0
朱辛庄·TBD住总万科天地7号院·2室·2厅,80.66,TBD万科天地住宅,350.0,43392.0
尚城 40平2居 南东向精装修,40.0,尚城,115.0,28750.0
南北通透一居 中间层 采光视野好 仅契税 可做两居使用,65.36,龙锦苑六区,270.0,41309.0
急!新装修!花园260平!龙城w区 双号 无缺角 位置好,191.0,龙城花园W区,950.0,49738.0
尚城 58平2居 南东向精装修 视野无遮挡,58.0,尚城,135.0,23275.0
回龙观南北通透三居 朱辛庄地铁房 越秀星樾精装低层599万,101.0,越秀·星樾,599.0,59306.0
"回龙观·和谐家园南北通透两居室,全明格局,诚意出售,看房预约",93.48,和谐家园一区,340.0,36371.0
"高档小区,私家园林,人车分流,主推两居,近地铁配套齐全",84.68,公园悦府,393.0,46410.0
骊龙园2居 钢混结构 落地窗 户型好 满五,97.27,骊龙园,369.0,37935.0
"精装修领包入住,自住随时可看,不临街不把边,采光视野好",95.51,首开国风美唐,580.0,60726.0
"龙锦苑东二区,次顶层三居两卫,商品房,有钥匙",124.67,龙锦苑东二区,366.0,29357.0
回龙观·华远静林湾·5室·3厅,230.19,华远静林湾,1230.0,53434.0
"随时可看 美唐三期 全南两居室,自住精装修,随时看房,诚意卖",92.55,首开国风美唐,545.0,58887.0
急急急!真图实.价!院600平 龙城中八区独栋 出售,551.0,龙城花园中八区,2300.0,41742.0
刚需两居 交通便利 高楼层视野好 近医院 南北通透 集中供暖,83.73,领秀慧谷,315.0,37620.0
龙城租售专家! S区下叠拼 花园180平 采光好 一层有卧室,207.0,龙城花园,1000.0,48309.0
"双地铁昌平线8号线朱辛庄,央企中海开发。通勤海淀,西三旗上地",145.0,中海寰宇未来,888.0,61241.0
急急急!真图实价!龙城花园中七区 大独栋 花园1200平,507.0,龙城花园中七区,3000.0,59171.0
"新上:中心位置,低楼层,自住精装三室一厅",118.35,和谐家园一区,470.0,39712.0
急急急!地铁双轨 . 中间层 . 南北通透采光好 . 不临街,118.87,龙锦苑东二区,418.0,35164.0
龙腾苑六区 两居多功能户型 商品房 有钥匙随时看 可签约,100.87,龙腾苑六区,339.0,33607.0
实拍!知识产权局、小米、超极合生汇、领秀慧谷旁复式楼 个人买,33.0,尚城,85.0,25757.0
"龙锦东三,6层两居室,商,挑高3.1米",101.44,龙锦苑东三区,334.0,32925.0
急急!真图实.价!院60平 华远静林湾 联排 东边位置 安静,220.0,华远静林湾,1180.0,53636.0
龙腾苑三区南北通透三居 满五住宅462万,142.02,龙腾苑三区,462.0,32530.0
龙腾苑二区 中间层两居 精装修 商品房 随时看房 业主诚心,91.59,龙腾苑二区,410.0,44764.0
回龙观·龙禧苑二区·2室·0厅,88.07,龙禧苑,280.0,31792.0
"二手房买卖代办所有手续,收费一万,资金监管,安全靠谱",87.77,龙跃苑一区,339.0,38623.0
回龙观 新龙城 南北全明大三居 次顶层 落地窗 近龙泽站,126.32,新龙城,489.0,38711.0
昌平回龙观 尚城复式房 个人购买 领秀慧谷旁,48.0,尚城,130.0,27083.0
霍营·龙锦苑东五区·3室·1厅,124.8,龙锦苑东五区,350.0,28044.0
急急急!真图实.价!花园600平!龙城中三区 独栋 位置好!,277.0,龙城花园中三区,1900.0,68592.0
急急急!龙城租售专家!龙城S区上叠拼 带阁.楼70平,217.0,龙城花园,750.0,34562.0
龙城租售专家!真图实价!龙城w区一层 200平,191.0,龙城花园W区,900.0,47120.0
回龙观·首开国风美唐二期·1室·1厅,60.49,首开国风美唐,296.0,48933.0
新上近龙泽地铁·新龙城·1室 有钥匙,46.12,新龙城,196.0,42497.0
回龙观首开国风美唐一期 小区中间 南北通透 自住精装业主诚售,124.54,首开国风美唐,730.0,58615.0
急急急!真图实价!龙城花园中七区 大独栋 花园1200平,505.0,龙城花园中七区,3000.0,59405.0
尚城 68平3居 南东向精装修 着急出售,68.0,尚城,145.0,21323.0
急急急! N区精装上叠拼 精装 300平面积,219.0,龙城花园N区,750.0,34246.0
"回龙观 · 流星花园三区 小区中间,三层,看房方便带电梯",121.82,流星花园三区,558.0,45805.0
急急!真图实.价!院60平 华远静林湾 联排 东边位置 安静,220.0,华远静林湾,1180.0,53636.0
"朱辛庄地铁+生命科学园站,合生汇,北清快速路,配套全!",52.43,北京农学院家属院,180.0,34331.0
8号线旁 2居 双阳台 前后落地扇 只有契税 可聊,88.58,田园风光,327.0,36915.0
源 昌平G6辅路旁 个人名义购买 5.5米层高带燃气,78.0,尚城,160.0,20512.0
吉晟联排好位置 主力户型 省去装修费 找我有优惠同看金禧璞瑅,251.61,吉晟别墅,985.0,39147.0
霍营·龙锦苑东五区、不临街三居两卫、仅契税、诚心出售,124.44,龙锦苑东五区,360.0,28929.0
"龙锦苑东四区,3层南北两居室,满五",101.73,龙锦苑东四区,335.0,32930.0
"回龙观·和谐家园南北通透两居室,全明格局,诚意出售,看房预约",93.48,和谐家园一区,340.0,36371.0
"朱辛庄 有跃层 落地窗 小区新环境好,安静看房方便。",86.23,领秀慧谷,469.0,54389.0
急急急!真图实.价!华远静林湾 东边户联排 靠谱出售,277.0,华远静林湾,1400.0,50541.0
龙回苑 低总价 采光好 配套齐全 价格可聊 8号线300米,78.02,龙回苑,249.0,31914.0
回龙观·龙城花园北二区·1室·1厅,47.74,龙城花园北二区,187.0,39170.0
急急急!真图实.价!院600平.炮楼户型大独栋.随时看房签约,384.0,龙城花园中四区,2000.0,52083.0
"回龙观 · 云趣园一区 ·新出南北两居,地铁8号线13号线",85.99,云趣园一区,275.0,31980.0
尚城 50平2居 南东向精装修 拎包入住,50.0,尚城,130.0,26000.0
急急急!园墅双拼别墅!花园150平!位置好!靠谱出售,358.0,园墅,1580.0,44134.0
流星花园三区南北通透三居 满五精装高层,110.44,流星花园三区,372.0,33683.0
昌平-回龙观 龙城花园W区3室2厅null南北,290.23,龙城花园W区,829.0,28563.0
急急急!真图实.价!南花园60平!华远静林湾联排别墅 出售,237.0,华远静林湾,1180.0,49789.0
回龙观·骊龙园·3室·2厅,128.29,骊龙园,416.0,32426.0
"急售,矩阵小区三期高楼层两居两卫,看房方便有钥匙,诚意卖",92.22,矩阵三期,321.0,34808.0
实拍!回龙观复式小户型 领秀慧谷、珠江摩尔旁 个人买,48.0,尚城,100.0,20833.0
园墅联排边户 精装 挑空客厅 临昌平线 双高速,276.47,园墅,1580.0,57149.0
龙跃苑二区 南北通透 三居两卫 视野无遮挡 小区中间位置,135.89,龙跃苑二区,455.0,33482.0
回龙观·云趣园 正规南北两居 装修保养不错 园区中心无遮挡,95.11,云趣园一区,363.0,38166.0
回龙观尚城复式房 个人可买 超极合生汇旁,48.0,尚城,128.0,26666.0
"小区二手房买卖,服务费共0.6%,买方卖方分摊",69.16,矩阵二期,330.0,47715.0
昌平区回龙观 矩阵小区3室1厅 98.14㎡ 319万,98.14,矩阵一期,319.0,32505.0
云趣园 低楼层南北三居 商 安静不临街 优质好房,102.75,云趣园一区,345.0,33576.0
急急急!真图实.价!龙邸五期 电梯入户 4+5+6上叠拼出售,238.0,龙城花园五期,950.0,39915.0
"南北通透两居,三层,采光好,近地铁,商品房满五年。",92.18,龙跃苑三区,369.0,40030.0
龙城租售专家!龙城N区下叠拼!花园100平!家电全,207.0,龙城花园N区,960.0,46376.0
回龙观·龙博苑三区·2室·1厅,80.13,龙博苑三区,310.0,38687.0
尚城 58平2居 南东向精装修 随时签约,58.0,尚城,130.0,22413.0
实拍!回龙观尚城复式房 个人买要 领秀慧谷旁,68.0,尚城,150.0,22058.0
海淀北 复式小户型 低于原始购房价 急售 有房本随时过户,42.0,TBD万科天地,115.0,27380.0
尚城 70平3居 南东向精装修 视野无遮挡,70.0,尚城,170.0,24285.0
霍营·龙锦苑东二区·3室·1厅,118.87,龙锦苑东二区,380.0,31967.0
小面积商办房 复式 双层使用面积 总价低 带燃气 5.4米,33.0,尚城,100.0,30303.0
新上 (公园洋房、三居)无遮挡 人车分流 出小区地铁8号线,113.45,公园悦府,640.0,56412.0
龙锦苑四区南北通透三居 满五住宅低层宜居,114.88,龙锦苑四区,335.0,29160.0
尚城 47平2居 南东向精装修 自住保养好,47.0,尚城,120.0,25531.0
回龙观·龙城花园北二区·2室·1厅,65.64,龙城花园北二区,280.0,42656.0
昌平复式精装两居 业主换房低价 购买资质简单 税费低 随时看,33.0,尚城,88.0,26666.0
带电梯高层 全南向一居 急售,56.83,矩阵三期,245.0,43111.0
前后入户 有电动汽车充电桩 大厅大卧室,101.3,流星花园三区,429.0,42349.0
龙腾三 18号线地铁口 商品房 三层 随时看房,117.31,龙腾苑三区,478.0,40746.0
领秀慧谷C区2室2厅2卫南北朝向458.00万元出售,88.75,领秀慧谷C区,458.0,51606.0
实拍!回龙观尚城 复式精装修 自住保养好,70.0,尚城,160.0,22857.0
龙城租售专家!真图实价!龙城w区一层 200平,191.0,龙城花园W区,900.0,47120.0
龙城租售专家!真图实.价!龙邸7号楼 下叠拼 60平 出售,238.0,龙城花园五期,920.0,38655.0
回龙观 · 龙城花园龙邸 · 4室 · 2厅,243.96,龙城花园,1168.0,47876.0
"8号线地铁附近,和谐家园一区 经典南北通透3室2厅1卫",126.01,和谐家园一区,396.0,31426.0
新上龙腾四中间好位置 三居双卫 经典南北户型 钥匙看房 税少,120.49,龙腾苑四区,468.0,38841.0
"一层三居,不临街不把边,商品房,仅契税",119.12,龙跃苑三区,399.0,33495.0
急急急!龙城W区单号3层!大平层! 位置一般 价格可议,191.0,龙城花园W区,680.0,35602.0
龙跃苑二区 南北通透 三居两卫 视野无遮挡 小区中间位置,135.89,龙跃苑二区,455.0,33482.0
骊龙园2居 钢混结构 落地窗 户型好 满五,97.27,骊龙园,369.0,37935.0
"北京二手房买卖,服务费0.6%一单,买卖双方分摊",89.85,领秀慧谷B区,478.0,53199.0
"回龙观 · 云趣园一区 ·新出南北两居,地铁8号线13号线",85.99,云趣园一区,275.0,31980.0
昌平 新龙城三期 2室1厅,71.0,新龙城三期,330.0,46479.0
实拍!回龙观尚城 70平复式 精装修 方便看房,70.0,尚城,165.0,23571.0
"(边户)一步海淀,双地铁,准现房,精装交付,通透三居双卫",96.0,越秀·星樾,595.0,61979.0
8号线旁 2居 双阳台 前后落地扇 只有契税 可聊,88.58,田园风光,327.0,36915.0
和谐家园南北通透三居 满五住宅中层好房,118.83,和谐家园,333.0,28023.0
急急急!龙城W区单号3层!大平层! 位置一般 价格可议,191.0,龙城花园W区,680.0,35602.0
