名称,面积(㎡),小区,总价(万),单价(元/㎡)
北街家园八区1室企业推荐房源,35.46,北街家园八区,158.0,44557.0
"北街家园(六区),朝南精装3房,户型正气,楼层好老少皆宜,价",88.0,北街家园六区,258.0,29318.0
急急急!碧水一期!院400平!使用面积700平!精装 出售,346.0,碧水庄园,2300.0,66473.0
中海尚湖世家精装修上叠拼 5室2厅 178.83平 南北通透,178.83,中海尚湖世家,1030.0,57596.0
高档小区 人文荟萃 高品质的象征 体验奢华生活,89.0,北街家园七区,325.0,36516.0
宏星地产推荐 东临湖独栋 占地2800平米 售价7500万,758.0,碧水庄园,7500.0,98944.0
北清路 复式小三居 合生汇 业主换房 低价出售随时看,68.0,珠江摩派,148.0,21764.0
宏星地产推荐 碧水庄园精装修 售价5800万,571.9,碧水庄园,5800.0,101416.0
"找我优惠:清越府99平415萬,126平570萬,4室看描述",86.0,住总·清樾府,285.0,33139.0
"碧水庄园南北通全明户型4房,厨卫朝南北有窗户,户型好",345.0,碧水庄园,1650.0,47826.0
"宏星地产推荐 碧水庄园有电梯,地源热泵系统,方正花园",357.65,碧水庄园,3980.0,111281.0
北街家园八区1室精装修,67.39,北街家园八区,258.0,38284.0
中间楼层采光好 集中供暖 密度低 满五 小三房 南北通透,65.64,沙河医院宿舍,210.0,31992.0
中海尚湖世家4室3厅精装修,298.0,中海尚湖世家,1400.0,46979.0
急!真图实.价花园1800平 碧水二期 大独栋 毛坯房 出售,361.0,碧水庄园,3300.0,91412.0
正南 中海瓦尔登湖 5室3厅,418.81,中海瓦尔登湖,2300.0,54917.0
北京玫瑰园三期独栋别墅 精装修 客厅挑空,362.35,北京玫瑰园,2950.0,81413.0
碧水庄园 8室3厅 308.12平,308.12,碧水庄园,3200.0,103855.0
北街家园三区 5室2厅 311.73平,311.73,北街家园,1350.0,43306.0
"国企开发,精装修洋房,昌平线沙河高教园地铁站,6个户型特价房",99.0,梧桐星宸,450.0,45454.0
正南中海尚湖世家4室2厅,294.02,中海尚湖世家,1170.0,39793.0
北街家园六区3室1厅精装修,82.61,北街家园六区,333.0,40309.0
中海瓦尔登湖 4室2厅,422.3,中海瓦尔登湖,2750.0,65119.0
南北通透北街家园一区3室1厅精装修,78.68,北街家园一区,286.0,36349.0
北师大学校旁满五南向两居室高等视野开阔价格可谈,73.28,北街家园五区,279.0,38073.0
北一街精装联排出售,258.31,北一街8号别墅,820.0,31744.0
"380澫,精装满配,海淀北,地铁站,高教园,准现房",86.0,北京建工·嘉境里,380.0,44186.0
碧水庄园三期D1户型 6室3厅 319.31平 小户型大花园,319.31,碧水庄园,3180.0,99589.0
东环北里 81.10平2居 南北向精装修 安静不临街,81.1,东环北里,180.0,22194.0
一期大户型 1400万独栋出炉,402.0,无双别墅,1388.0,34527.0
南北通透北街家园C区公寓2室2厅精装修,99.0,北街家园C区公寓,550.0,55555.0
正南北街家园六区4室1厅精装修,121.3,北街家园六区,460.0,37922.0
碧水庄园独栋别墅 占地1500平 800万装修 挑空南客厅,314.06,碧水庄园,3600.0,114627.0
急急急!真图实.价!碧水一期 院400平.推倒精装.靠谱出售,420.0,碧水庄园,2500.0,59523.0
丽春湖 现房独院700平米 地上带挑空!1900万可看房,467.41,泰禾丽春湖院子,1900.0,40649.0
正南碧水庄园9室5厅,377.93,碧水庄园,2300.0,60857.0
正南 碧水庄园 4室2厅,450.0,碧水庄园,2600.0,57777.0
大花园、临中心公园1380万精装独栋,240.0,无双别墅,1380.0,57500.0
临湖大院别墅 花园集中一边 精装修 带私家电梯,631.08,北京玫瑰园,5100.0,80813.0
正南 中海瓦尔登湖 6室3厅,769.0,中海瓦尔登湖,5300.0,68920.0
中海尚湖世家 东区联排边户 诚心出售,353.55,中海尚湖世家,1300.0,36769.0
三水青清4居室空间大低楼层主卧客厅朝南看房有钥匙,240.0,无双别墅,1380.0,57500.0
昌平 实房!复式大开间 近生命科学园 业主急售随时看房过户,61.0,珠江摩派,140.0,22950.0
北街家园六区3室1厅精装修,77.46,北街家园六区,305.0,39375.0
回龙观·畅悦居·2室·1厅,81.33,北京城建畅悦居,265.0,32583.0
北街家园七区4室1厅,86.97,北街家园七区,296.0,34034.0
六环内精装洋房 首付40万 满配精装 拎包入住 永丰板块,74.53,北京建工·嘉境里,286.0,38373.0
正南 碧水庄园 6室3厅,320.0,碧水庄园,4100.0,128125.0
临湖大独栋别墅 花园1500平米 精装修 南入户,631.0,北京玫瑰园,5800.0,91917.0
南北通透北街家园八区2室1厅精装修,89.04,北街家园八区,368.0,41329.0
"北街家园(七区)j价格合理,出行方便,小区非常适合居住",86.79,北街家园七区,295.0,33990.0
北街家园六区2室1厅,61.69,北街家园六区,260.0,42146.0
北京玫瑰园 一期简装独栋 出售价格2200万 给钱就卖,753.0,北京玫瑰园,3250.0,43160.0
南北通透龙湖滟澜新宸4室2厅精装修,253.0,龙湖滟澜新宸,1450.0,57312.0
通州北苑·新华西街131号院·2室·1厅,55.06,水工机械厂宿舍,175.0,31783.0
沙河新房 南北精装修三居室 随时看房 拎包入住 首付40万,86.0,北京建工·嘉境里,318.0,36976.0
正南 北京玫瑰园 6室3厅 精装修,271.05,北京玫瑰园,1530.0,56447.0
南北通透 北街家园一区 2室1厅,89.34,北街家园一区,340.0,38056.0
中海尚湖世家下叠别墅 精装修 有固定车位,281.8,中海尚湖世家,1050.0,37260.0
南北通透 北街家园七区 2室1厅 精装修,89.0,北街家园七区,330.0,37078.0
南北通透五福家园2室1厅精装修,83.0,五福家园,255.0,30722.0
南北通透五福家园2室1厅,83.21,五福家园,260.0,31246.0
"尚湖世家精装独栋别墅,双车位,位置佳采光好",554.0,中海尚湖世家,2600.0,46931.0
"(花院1000平,临湖景观大宅,百 楼间距)业主出国",751.0,中海瓦尔登湖,3600.0,47936.0
民园小区 3室1厅 83.26平,83.26,民园小区,249.0,29906.0
南北通透北街家园一区3室2厅,89.26,北街家园一区,440.0,49294.0
"结合所有优点,躲避所有缺点,就是经典",89.62,北街家园七区,295.0,32916.0
北街家园八区开间 业主家庭一套住房 首付30万可得温馨小家,33.77,北街家园八区,150.0,44418.0
北街家园一区 南北两居 满五 全明格局 首付100万,93.02,北街家园一区,368.0,39561.0
北京玫瑰园6室2厅精装修,753.05,北京玫瑰园,4600.0,61084.0
240平米 大花园 精装 独栋,240.0,无双别墅,1520.0,63333.0
玫瑰园新出二期全新精装独栋房子特棒!,286.0,北京玫瑰园,2380.0,83216.0
南北通透北街家园六区3室1厅,77.7,北街家园六区,350.0,45045.0
南北通透北街家园C区公寓2室2厅,96.53,北街家园C区公寓,399.0,41334.0
昌平区 沙河 保利罗兰香谷,131.03,保利罗兰香谷,327.0,24956.0
宏星地产 碧水庄园精装修 售价5800万,571.9,碧水庄园,5800.0,101416.0
碧水庄园5室2厅企业推荐房源,377.93,碧水庄园,2390.0,63239.0
高教地铁北街家园精装两居 满五 中层西向 198万,76.64,北街家园六区,198.0,25835.0
"龙湖滟澜新宸 业主诚心+着急出售,欢迎看房,价格可以谈",253.0,龙湖滟澜新宸,1450.0,57312.0
东环北里 129.15平3居室 南北通透 简单装修,129.15,东环北里,280.0,21680.0
北京玫瑰园5室3厅精装修,271.05,北京玫瑰园,1800.0,66408.0
中海尚湖世家下叠别墅 精装修 有固定车位,281.8,中海尚湖世家,1050.0,37260.0
高品质生活从这里开始 独享大院别墅 精装拎包入住,368.0,北京玫瑰园,2900.0,78804.0
急急急!院1200平!碧水三期D2户型 毛坯房 靠谱出售,322.0,碧水庄园,2900.0,90062.0
南北通透北街家园八区3室2厅精装修,124.0,北街家园八区,560.0,45161.0
无双别墅视野好带阳台停车方便诚心出售,194.0,无双别墅,1000.0,51546.0
大花园、临中心公园1380万精装独栋,240.0,无双别墅,1380.0,57500.0
冠芳园 南北通透 高楼层两居 满五年 靠谱签约,80.12,冠芳园,325.0,40564.0
南北通透北街家园一区3室1厅精装修,78.68,北街家园一区,286.0,36349.0
南北通透北街家园一区3室2厅,125.77,北街家园一区,580.0,46115.0
保利紫荆香谷(北区)家具家电观景房,81.2,保利紫荆香谷,235.0,28940.0
南北通透北街家园六区3室1厅,76.0,北街家园六区,300.0,39473.0
南北通透北街家园C区公寓3室2厅,147.56,北街家园C区公寓,545.0,36934.0
观景独栋 南侧无遮挡 视野十分美,975.52,北京玫瑰园,6800.0,69706.0
正南 碧水庄园 7室3厅 豪华装修,743.3,碧水庄园,9500.0,127808.0
北街家园一区正规3居室小区环境好低总价低首付,132.0,北街家园一区,608.0,46060.0
北京玫瑰园6室3厅精装修,263.71,北京玫瑰园,1700.0,64464.0
南北通透五福家园2室1厅精装修,83.0,五福家园,255.0,30722.0
中海尚湖世家 北入户联排 毛坯房 1260万!,350.0,中海尚湖世家,1260.0,36000.0
南北通透北街家园一区3室2厅,132.24,北街家园一区,555.0,41969.0
沙河 · 一层 能种菜能养花 南北通透 精装修,108.25,善缘家园,275.0,25404.0
急!真图实.价!院2200平 碧水三期 B3户型 毛坯房,735.0,碧水庄园,4300.0,58503.0
宏星地产推荐 碧水庄园精装修 售价5800万,571.9,碧水庄园,5800.0,101416.0
北街家园八区1室精装修,37.02,北街家园八区,135.0,36466.0
朱辛庄中海瓦尔登湖独栋,449.0,中海瓦尔登湖,2600.0,57906.0
北街家园一区2室1厅,84.12,北街家园一区,350.0,41607.0
北京玫瑰园5室3厅精装修,368.32,北京玫瑰园,3500.0,95026.0
碧水庄园5室2厅企业推荐房源,741.05,碧水庄园,6450.0,87038.0
"中海瓦尔登湖独栋,精装修大独栋,400平米大花园",470.0,中海瓦尔登湖,2700.0,57446.0
北街家园(六区) 精装2居室 观景房,60.36,北街家园六区,202.0,33465.0
民园小区南北通透四居 满五精装高层住宅.业主急售 看房方便,102.0,民园小区,275.0,26960.0
北街家园(七区)3居室单价低南朝向委托已签,89.0,北街家园七区,325.0,36516.0
正南泰禾丽春湖5室3厅,467.41,泰禾丽春湖院子,2500.0,53486.0
急!真图实.价!占地2700平!碧水三期龙头临湖位置!靠谱,740.0,碧水庄园,5600.0,75675.0
北航学校旁套内面积大三居室满五高层视野开阔价格美丽,77.46,北街家园六区,295.0,38084.0
北街家园(八区)超值南北 可遇不可求 温馨3室,115.3,北街家园八区,420.0,36426.0
“中海瓦尔登湖”让您以看风景的心情来欣赏家,784.38,中海瓦尔登湖,5000.0,63744.0
中海瓦尔登湖4室2厅,422.3,中海瓦尔登湖,2750.0,65119.0
北师大学校旁一居室首付30万满五 看房有钥匙,33.27,北街家园八区,136.0,40877.0
北京玫瑰园6室3厅精装修,263.71,北京玫瑰园,1700.0,64464.0
沙河高教园 独栋别墅 花园大 南入户 精装修,707.0,北京玫瑰园,4500.0,63649.0
博达小区 82平2居 南北向精装修 看房方便 拎包入住,82.0,博达小区,235.0,28658.0
大花园、临中心公园1380万精装独栋,240.0,无双别墅,1380.0,57500.0
北京玫瑰园 超大面积 临湖毛坯独栋,1208.98,北京玫瑰园,5555.0,45947.0
三水青清庄园 新出急售独栋别墅 南北通透精装修 有钥匙,257.5,三水青清庄园,1320.0,51262.0
碧水庄园5室2厅企业推荐房源,377.93,碧水庄园,2390.0,63239.0
"中海瓦尔登湖双拼别墅,南侧一排,直观百亩绿地,临湖双拼!",289.1,中海瓦尔登湖,1750.0,60532.0
二期大户型精装保持很好买到就能入住!,541.44,北京玫瑰园,3600.0,66489.0
北京玫瑰园三期独栋别墅 精装修 客厅挑空,362.35,北京玫瑰园,2950.0,81413.0
正南 中海瓦尔登湖 5室3厅,418.81,中海瓦尔登湖,2300.0,54917.0
正南中海尚湖世家6室3厅豪华装修,566.0,中海尚湖世家,2650.0,46819.0
沙河南一村 56.19平2居 南北向精装修 安静不临街,56.19,沙河南一村,165.0,29364.0
民园小区南北通透2居 精装修满五 220万,75.0,民园小区,220.0,29333.0
北街家园三区 4室3厅 边户大 满五 税少,271.46,北街家园C区别墅,1090.0,40153.0
回龙观·畅悦居·2室·1厅,81.33,北京城建畅悦居,265.0,32583.0
正南 中海尚湖世家 3室4厅 精装修,347.87,中海尚湖世家,2100.0,60367.0
宏星地产推荐 碧水 三期次临湖 带电梯 全屋新装修保养好,741.28,碧水庄园,6000.0,80941.0
碧水庄园8室3厅精装修,750.0,碧水庄园,6100.0,81333.0
正南泰禾丽春湖5室3厅,157.78,泰禾丽春湖院子,1090.0,69083.0
南北通透北一街8号3室2厅精装修,186.0,北一街8号,680.0,36559.0
北京玫瑰园8室3厅精装修,389.0,北京玫瑰园,3500.0,89974.0
沙河佳美小区南北两居室 自住装修 诚心出售,79.21,佳美小区,237.0,29920.0
正南中海尚湖世家3室4厅精装修,347.87,中海尚湖世家,2100.0,60367.0
"海淀北沙河高教园600米地铁盘,59平精装一居室",59.0,梧桐星宸,325.0,55084.0
南北通透北街家园八区3室2厅精装修,124.0,北街家园八区,560.0,45161.0
急急急!院1200平!碧水三期D2户型 毛坯房 靠谱出售,322.0,碧水庄园,2900.0,90062.0
中海瓦尔登湖便宜的独栋!独栋别墅!地铁近,415.49,中海瓦尔登湖别墅,1750.0,42118.0
北京玫瑰园 2350万大独栋 稀缺位置 四周环路 现毛坯状态,758.39,北京玫瑰园,3500.0,46150.0
北街家园八区1室精装修,35.61,北街家园八区,166.0,46616.0
正南北街家园五区2室1厅精装修,73.28,北街家园五区,299.0,40802.0
北街家园(七区) 3室 好户型就在这里 今天可以看房,91.0,北街家园七区,420.0,46153.0
中海尚湖世家 地铁旁 精装边户大独栋 庭院约360 靠谱出,692.51,中海尚湖世家,2380.0,34367.0
北街家园六区2室1厅,62.96,北街家园六区,258.0,40978.0
南北通透北街家园八区3室1厅精装修,115.3,北街家园八区,470.0,40763.0
南北通透北街家园一区3室1厅,90.42,北街家园一区,295.0,32625.0
精装南北三居室客厅带阳台视野开阔步行到学校100米,89.0,北街家园五区,340.0,38202.0
急急急!真图实.价!碧水一期 院400平.推倒精装.靠谱出售,420.0,碧水庄园,2500.0,59523.0
急!真图实.价花园1800平 碧水二期 大独栋 毛坯房 出售,365.0,碧水庄园,3000.0,82191.0
碧水庄园 5室2厅 374.37平,180.0,碧水庄园,1999.0,111055.0
北京玫瑰园6室3厅精装修,263.71,北京玫瑰园,1700.0,64464.0
北街家园六区3室1厅精装修,77.54,北街家园六区,335.0,43203.0
"新出好房,沙河临地铁,总高4层精装修洋房,国企开发,随时可看",99.0,住总·清樾府,450.0,45454.0
中海尚湖世家 5室2厅 345.31平,345.31,中海尚湖世家,1300.0,37647.0
南北通透大两居 全明格局 满五年家庭一套住房 首付100万,89.79,北街家园七区,319.0,35527.0
北街家园六区2室1厅精装修,61.69,北街家园六区,280.0,45388.0
占地3000平米 花园面积2500平米 临湖大宅 独享尊贵,1300.0,北京玫瑰园,8000.0,61538.0
北街家园(六区)视野好带阳台停车方便诚心出售,88.22,北街家园六区,280.0,31738.0
北街家园(七区)东婚房 仅售310.00万,86.97,北街家园七区,310.0,35644.0
高教地铁北街家园精装两居 满五 中层西向 198万,76.64,北街家园六区,198.0,25835.0
南北通透北街家园一区3室1厅精装修,136.99,北街家园一区,550.0,40148.0
240平米 大花园 精装 独栋,240.0,无双别墅,1520.0,63333.0
北街家园八区开间 业主家庭一套住房 首付30万可得温馨小家,33.77,北街家园八区,150.0,44418.0
北一街8号别墅5室2厅精装修,268.62,北一街8号别墅,920.0,34249.0
南北通透北街家园六区2室1厅,68.95,北街家园六区,316.0,45830.0
北京玫瑰园8室4厅豪华装修,475.0,北京玫瑰园,3999.0,84189.0
正南中海尚湖世家4室2厅,347.2,中海尚湖世家,1490.0,42914.0
南北通透北街家园六区2室1厅精装修,69.43,北街家园六区,350.0,50410.0
北街家园八区1室精装修,35.46,北街家园八区,145.0,40891.0
临湖大独栋别墅 花园1500平米 精装修 南入户,631.0,北京玫瑰园,5800.0,91917.0
北一街8号 6室2厅 252.85平,252.85,北一街8号别墅,856.0,33854.0
北京玫瑰园5室3厅精装修,233.74,北京玫瑰园,1600.0,68452.0
"朱辛庄越秀星樾 2015年次新电梯小区,双轨,南北通透无遮挡",79.2,冠芳园,349.0,44065.0
急!真图实.价!占地2700平!碧水三期龙头临湖位置!靠谱,740.0,碧水庄园,5600.0,75675.0
正南 北京玫瑰园 8室4厅 豪华装修,607.72,北京玫瑰园,5800.0,95438.0
北一街8号别墅3室2厅,267.76,北一街8号别墅,930.0,34732.0
南北通透北街家园六区2室1厅,68.95,北街家园六区,316.0,45830.0
北街家园八区2室企业推荐房源,65.8,北街家园八区,173.0,26291.0
急急急!院1200平!碧水三期D2户型 毛坯房 靠谱出售,322.0,碧水庄园,2900.0,90062.0
中海瓦尔登湖4室2厅,422.3,中海瓦尔登湖,2750.0,65119.0
正南中海尚湖世家5室4厅,559.0,中海尚湖世家,2200.0,39355.0
临湖大宅 整个南向全是水系 带水系长廊 风景采光,607.72,北京玫瑰园,4880.0,80300.0
中海尚湖世家把边大独栋,556.48,中海尚湖世家,2050.0,36838.0
正南碧水庄园9室5厅,377.93,碧水庄园,2300.0,60857.0
北清路 复式小三居 合生汇 业主换房 低价出售随时看,68.0,珠江摩派,148.0,21764.0
北街家园六区1室精装修,29.55,北街家园六区,145.0,49069.0
南北通透北街家园六区3室1厅,76.38,北街家园六区,390.0,51060.0
急急急!真图实.价!院1000平!中海瓦尔登湖 毛坯 急售,423.0,中海瓦尔登湖,1850.0,43735.0
北街家园六区 3室1厅 精装修,77.0,北街家园六区,273.0,35454.0
急售南北通透 临地铁 小三房 高 高楼层视野无遮挡,89.0,北街家园五区,368.0,41348.0
南北通透北街家园五区3室1厅精装修,86.72,北街家园五区,340.0,39206.0
北航学校旁通透三居室高层视野开阔 格局方正价格可谈,87.92,北街家园八区,325.0,36965.0
急!真图实.价!院2200平 碧水三期 B3户型 毛坯房,736.0,碧水庄园,4300.0,58423.0
北街家园六区 南北向 五居室 满五,151.7,北街家园六区,459.0,30257.0
居家品质之选 宫廷别墅临湖独栋 功能完备 看房随时,784.38,中海瓦尔登湖,5000.0,63744.0
保利百合 照片 南北通透小三居室 紧邻地铁 花园小区哈哈哈,147.93,北街家园C区公寓,550.0,37179.0
中海尚湖世家 5室2厅 345.31平,345.31,中海尚湖世家,1300.0,37647.0
正南中海尚湖世家4室2厅,294.02,中海尚湖世家,1170.0,39793.0
北街家园六区 2室1厅 77.34平,77.34,北街家园六区,238.0,30773.0
南北通透北街家园一区3室1厅精装修,78.68,北街家园一区,286.0,36349.0
"朱辛庄越秀星樾 2015年次新电梯小区,双轨,南北通透无遮挡",79.2,冠芳园,349.0,44065.0
北京玫瑰园 小区为数不多在售精装小独栋 随时看房,285.73,北京玫瑰园,1850.0,64746.0
"北街家园一区非常正气,楼层好、采光佳,让您居住非常舒适!",145.07,北街家园一区,586.0,40394.0
北街家园(八区)南北户型明厨明卫采光好看房随时拎包入住,165.1,北街家园八区,550.0,33313.0
北师大学校旁一居室首付30万满五 看房有钥匙,33.27,北街家园八区,136.0,40877.0
玫瑰园四期 8室5厅 1029.31平 地上三层地下一层,1029.31,北京玫瑰园,7000.0,68006.0
北京玫瑰园独栋别墅 花园集中一边 4居室,377.0,北京玫瑰园,2850.0,75596.0
南北通透北街家园六区3室1厅,76.38,北街家园六区,390.0,51060.0
北一街8号别墅3室2厅,267.76,北一街8号别墅,930.0,34732.0
沙河新房 南北精装修三居室 随时看房 拎包入住 首付40万,86.0,北京建工·嘉境里,318.0,36976.0
一期大户型 1400万独栋出炉,402.0,无双别墅,1388.0,34527.0
"地铁旁精装,74平两居,384万",75.0,梧桐星宸,384.0,51200.0
"中海瓦尔登湖独栋,精装修大独栋,400平米大花园",470.0,中海瓦尔登湖,2700.0,57446.0
北街家园(五区)2居室户型房正采光好不临街新上房源,72.0,北街家园五区,376.0,52222.0
中海尚湖世家精装修上叠拼 5室2厅 178.83平 南北通透,178.83,中海尚湖世家,1030.0,57596.0
"急急急!真图实.价!占地2300平!碧水三期C户型,精装急售",556.0,碧水庄园,3800.0,68345.0
北街家园六区 3室1厅 精装修,77.0,北街家园六区,320.0,41558.0
必看好房:北街家园三区 254.35平联排别墅上下四层前后院,254.35,北街家园,870.0,34204.0
碧水庄园 毛坯 全新户型 超大 超大面宽,747.07,碧水庄园,5000.0,66928.0
"京北新盘,均价4万,85.87平精装两居室",85.87,北京建工·嘉境里,308.0,35868.0
南北通透五福家园2室1厅,83.21,五福家园,260.0,31246.0
北京玫瑰园 5室3厅 精装修,271.05,北京玫瑰园,1800.0,66408.0
沙河 · 一通小区 · 2室 · 1厅,55.98,沙河一通宿舍小区,149.0,26616.0
南北二居 板楼二层 采光通风好 有本 商品房,82.69,五福家园,270.0,32652.0
北师大学校旁满五南向两居室高等视野开阔价格可谈,73.28,北街家园五区,279.0,38073.0
正南 北街家园C区别墅 5室2厅 精装修,310.17,北街家园C区别墅,1208.0,38946.0
北京玫瑰园8室3厅精装修,389.0,北京玫瑰园,3500.0,89974.0
沙河 集中供暖 商品房 小三房 电梯房 高楼层采光充足,77.0,北街家园六区,332.0,43116.0
南北通透北街家园五区2室1厅,89.61,北街家园五区,320.0,35710.0
"380澫,精装满配,海淀北,地铁站,高教园,准现房",86.0,北京建工·嘉境里,380.0,44186.0
大花园、临中心公园1380万精装独栋,240.0,无双别墅,1380.0,57500.0
正南 中海尚湖世家 5室3厅,565.93,中海尚湖世家,2248.0,39722.0
昌平区 : 北京城建 畅悦居 小区,85.96,北京城建畅悦居,223.0,25942.0
北街家园(五区)新家具环保装修采光好停车位免费,73.28,北街家园五区,310.0,42303.0
北街家园七区 南北两居 小区中间位置 业主家庭一套住房,86.67,北街家园七区,345.0,39806.0
三水青清庄园 新出急售独栋别墅 南北通透精装修 有钥匙,257.5,三水青清庄园,1320.0,51262.0
北五环 复式大两居 租金8500/月 随时看房过户,83.0,珠江摩尔,170.0,20481.0
中海尚湖世家 大户型中优质房 低单价 低总价,688.8,中海尚湖世家,2100.0,30487.0
玫瑰园 5室3厅 285.73平 日本区小独栋 花园方正,285.73,北京玫瑰园,2480.0,86795.0
北街家园七区4室1厅,86.97,北街家园七区,296.0,34034.0
北街家园八区1室精装修,35.41,北街家园八区,130.0,36712.0
碧水庄园 现在只需3600万 超值次临湖独栋,737.98,碧水庄园,4250.0,57589.0
中海尚湖世家6室3厅,688.0,中海尚湖世家,2650.0,38517.0
中海尚湖世家5室3厅豪华装修,563.42,中海尚湖世家,2350.0,41709.0
"信苑小区,南北通透双卧朝南两居,大阳台,诚心出售",78.05,信苑小区,258.0,33055.0
碧水庄园5室3厅精装修,372.0,碧水庄园,2000.0,53763.0
北京玫瑰园 捡漏房源 三期精装独栋 价格很友好,377.26,北京玫瑰园,2500.0,66267.0
中海尚湖世家 北入户联排 毛坯房 1260万!,350.0,中海尚湖世家,1260.0,36000.0
北街家园七区 南北通透三居 精装满五 单价3.1万 看房方便,89.17,北街家园七区,280.0,31400.0
碧水庄园 6室3厅 319.31平,319.31,碧水庄园,3130.0,98023.0
北街家园六区3室1厅精装修,77.46,北街家园六区,305.0,39375.0
正南北街家园一区2室1厅,90.14,北街家园一区,365.0,40492.0
碧水庄园三期D1户型 6室3厅 319.31平 小户型大花园,319.31,碧水庄园,3180.0,99589.0
北京玫瑰园5室3厅企业推荐房源,266.0,北京玫瑰园,1580.0,59398.0
南北通透北街家园八区3室1厅,123.85,北街家园八区,470.0,37949.0
正南 中海尚湖世家 5室3厅 精装修,559.89,中海尚湖世家,2660.0,47509.0
"中海尚湖世家 精装别墅拎包入住,850万!",200.0,中海尚湖世家,850.0,42500.0
龙湖开发观萃 中关村生命科學院站 第四代高科技住宅典范,77.0,龙湖·观萃,399.0,51818.0
北京玫瑰园 紧邻中央公园 精装双拼 东边户,233.74,北京玫瑰园,1180.0,50483.0
沙河 · 一层 能种菜能养花 南北通透 精装修,108.25,善缘家园,275.0,25404.0
正南 中海尚湖世家 4室2厅 精装修,170.0,中海尚湖世家,900.0,52941.0
南北通透北街家园六区3室1厅精装修,77.0,北街家园六区,310.0,40259.0
宏星地产推荐 碧水 独栋 房本面积593平 售价5800万,593.91,碧水庄园,5800.0,97657.0
北街家园一区 满五两居,84.52,北街家园一区,312.0,36914.0
南北通透北街家园六区3室1厅,77.7,北街家园六区,350.0,45045.0
"此房税费低 北街家园(五区)精装2 室,比同户型单价低",89.04,北街家园五区,340.0,38185.0
急急急!真图实.价!中海瓦尔登湖3b户型 院600平 毛坯,470.0,中海瓦尔登湖,2200.0,46808.0
"北航旁首付85万可买精装修南北通透大两居室,带储藏间",89.42,北街家园七区,338.0,37799.0
北京玫瑰园6室3厅企业推荐房源,497.5,北京玫瑰园,4500.0,90452.0
北街家园六区 3室1厅 精装修,77.0,北街家园六区,320.0,41558.0
我不是在向您卖房!我是在用心为您挑选一个满意的家!,91.2,北街家园八区,309.0,33881.0
宏星地产推荐 碧水精装 南临湖 售价4800万,759.4,碧水庄园,4800.0,63207.0
"找我低价购:74平276万,125平449万,其它户型看描述",105.0,北京建工·嘉境里,365.0,34761.0
北京玫瑰园6室3厅精装修,263.71,北京玫瑰园,1700.0,64464.0
北街家园六区1室精装修,29.55,北街家园六区,145.0,49069.0
好房要淘 好房难得 进来看看 五星为您服务,92.71,北街家园一区,298.0,32143.0
中海尚湖世家独栋别墅 5室3厅 692.51平地上两层地下一,692.56,中海尚湖世家,2435.8,35170.0
中海瓦尔登湖联排边户 临地铁 精装拎包可入住,255.0,中海瓦尔登湖,1350.0,52941.0
保真!碧水庄园三期临湖精装相当大花园高性价比独栋,758.21,碧水庄园,4800.0,63307.0
北街家园六区3室1厅精装修,86.61,北街家园六区,299.0,34522.0
昌平沙河 碧水庄园三期 南北6室3厅独栋花园别墅,561.87,碧水庄园,2681.0,47715.0
中海尚湖世家 5室2厅 345.31平,345.31,中海尚湖世家,1300.0,37647.0
宏星地产推荐碧水庄园三期 精装修 大花园,571.9,碧水庄园,5800.0,101416.0
"人生一梦,白云苍狗,为您爱的人,筑一座温馨家园!",82.04,五福家园,186.0,22671.0
"京北火爆新盘,均价3.8万,74平精装两居室",74.0,北京建工·嘉境里,270.0,36486.0
南北通透龙湖滟澜新宸4室2厅精装修,253.0,龙湖滟澜新宸,1450.0,57312.0
沙河高教园电梯洋房 精装大四居 单价3.7万 随时看房,125.05,北京建工·嘉境里,475.0,37984.0
好位置!好房子!简装修全新家电!,88.0,北街家园六区,245.0,27840.0
宏星地产推荐 碧水 精装 有电梯 售价4380万,357.7,碧水庄园,4380.0,122448.0
北京玫瑰园5室3厅精装修,368.32,北京玫瑰园,3600.0,97741.0
北街家园八区1室精装修,35.46,北街家园八区,145.0,40891.0
"中海瓦尔登湖双拼别墅,南侧一排,直观百亩绿地,临湖双拼!",289.1,中海瓦尔登湖,1750.0,60532.0
北航学校旁首付58万即可买两居室高层事业开阔满五,61.69,北街家园六区,249.0,40363.0
北京玫瑰园 5室4厅 精装修,237.85,北京玫瑰园,2300.0,96699.0
"吉售,电梯两居,南向,北清路橡树湾,满五",81.33,北京城建畅悦居,278.0,34181.0
北师大学校旁精装自住南北通透大两居室客厅带阳台满五,88.5,北街家园八区,315.0,35593.0
北街家园六区 2室1厅 77.34平,77.34,北街家园六区,238.0,30773.0
南北通透北街家园五区3室1厅,88.11,北街家园五区,368.0,41765.0
中海尚湖世家精装修上叠拼 5室2厅 178.83平 南北通透,178.83,中海尚湖世家,1030.0,57596.0
南北通透北街家园六区3室1厅,77.7,北街家园六区,350.0,45045.0
碧水庄园 花园2000平米 地上三层 有 南花园,357.65,碧水庄园,4500.0,125821.0
宏星地产推荐碧水庄园三期 精装修 大花园,571.9,碧水庄园,5800.0,101416.0
"2室,房型正气,房东挥泪大甩卖,你懂的快点来吧!!",65.8,北街家园八区,239.0,36322.0
中海尚湖世家独栋别墅 4室2厅 692.51平地上两层地下一,692.51,中海尚湖世家,2435.8,35173.0
